# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    2.180000000    5.816979216    5.817990433    5.951648658
    2.190000000    5.811039102    5.812042781    5.945442576
    2.200000000    5.805097862    5.806094078    5.939235068
    2.210000000    5.799155600    5.800144428    5.933026248
    2.220000000    5.793212421    5.794193936    5.926816226
    2.230000000    5.787268426    5.788242701    5.920605114
    2.240000000    5.781323717    5.782290824    5.914393020
    2.250000000    5.775378393    5.776338405    5.908180054
    2.260000000    5.769432554    5.770385541    5.901966322
    2.270000000    5.763486296    5.764432329    5.895751929
    2.280000000    5.757539717    5.758478865    5.889536981
    2.290000000    5.751592912    5.752525244    5.883321579
    2.300000000    5.745645974    5.746571558    5.877105827
    2.310000000    5.739698997    5.740617900    5.870889824
    2.320000000    5.733752072    5.734664361    5.864673672
    2.330000000    5.727805291    5.728711030    5.858457467
    2.340000000    5.721858742    5.722757998    5.852241308
    2.350000000    5.715912514    5.716805350    5.846025290
    2.360000000    5.709966696    5.710853176    5.839809509
    2.370000000    5.704021372    5.704901559    5.833594059
    2.380000000    5.698076630    5.698950585    5.827379032
    2.390000000    5.692132552    5.693000338    5.821164521
    2.400000000    5.686189223    5.687050899    5.814950616
    2.410000000    5.680246724    5.681102351    5.808737406
    2.420000000    5.674305137    5.675154775    5.802524981
    2.430000000    5.668364543    5.669208249    5.796313428
    2.440000000    5.662425020    5.663262854    5.790102833
    2.450000000    5.656486648    5.657318665    5.783893282
    2.460000000    5.650549502    5.651375761    5.777684860
    2.470000000    5.644613661    5.645434217    5.771477649
    2.480000000    5.638679200    5.639494108    5.765271733
    2.490000000    5.632746193    5.633555508    5.759067194
    2.500000000    5.626814714    5.627618490    5.752864111
    2.510000000    5.620884836    5.621683127    5.746662564
    2.520000000    5.614956630    5.615749489    5.740462632
    2.530000000    5.609030169    5.609817648    5.734264394
    2.540000000    5.603105522    5.603887673    5.728067925
    2.550000000    5.597182758    5.597959633    5.721873302
    2.560000000    5.591261946    5.592033595    5.715680600
    2.570000000    5.585343155    5.586109627    5.709489892
    2.580000000    5.579426449    5.580187795    5.703301254
    2.590000000    5.573511897    5.574268165    5.697114755
    2.600000000    5.567599563    5.568350801    5.690930469
    2.610000000    5.561689510    5.562435767    5.684748466
    2.620000000    5.555781804    5.556523126    5.678568816
    2.630000000    5.549876507    5.550612941    5.672391588
    2.640000000    5.543973681    5.544705273    5.666216850
    2.650000000    5.538073387    5.538800183    5.660044670
    2.660000000    5.532175686    5.532897732    5.653875114
    2.670000000    5.526280638    5.526997977    5.647708248
    2.680000000    5.520388302    5.521100979    5.641544137
    2.690000000    5.514498736    5.515206795    5.635382845
    2.700000000    5.508611998    5.509315481    5.629224436
    2.710000000    5.502728145    5.503427096    5.623068972
    2.720000000    5.496847233    5.497541693    5.616916516
    2.730000000    5.490969318    5.491659330    5.610767129
    2.740000000    5.485094455    5.485780059    5.604620871
    2.750000000    5.479222698    5.479903934    5.598477802
    2.760000000    5.473354099    5.474031010    5.592337981
    2.770000000    5.467488714    5.468161337    5.586201466
    2.780000000    5.461626592    5.462294968    5.580068315
    2.790000000    5.455767787    5.456431955    5.573938585
    2.800000000    5.449912349    5.450572347    5.567812332
    2.810000000    5.444060328    5.444716194    5.561689612
    2.820000000    5.438211774    5.438863546    5.555570479
    2.830000000    5.432366737    5.433014452    5.549454989
    2.840000000    5.426525263    5.427168959    5.543343194
    2.850000000    5.420687403    5.421327114    5.537235147
    2.860000000    5.414853202    5.415488966    5.531130901
    2.870000000    5.409022707    5.409654559    5.525030507
    2.880000000    5.403195965    5.403823940    5.518934016
    2.890000000    5.397373021    5.397997154    5.512841479
    2.900000000    5.391553920    5.392174245    5.506752946
    2.910000000    5.385738706    5.386355257    5.500668465
    2.920000000    5.379927423    5.380540235    5.494588085
    2.930000000    5.374120115    5.374729220    5.488511855
    2.940000000    5.368316824    5.368922255    5.482439821
    2.950000000    5.362517592    5.363119383    5.476372031
    2.960000000    5.356722462    5.357320643    5.470308530
    2.970000000    5.350931473    5.351526078    5.464249364
    2.980000000    5.345144668    5.345735727    5.458194578
    2.990000000    5.339362086    5.339949631    5.452144218
    3.000000000    5.333583766    5.334167828    5.446098326
    3.010000000    5.327809748    5.328390357    5.440056946
    3.020000000    5.322040070    5.322617256    5.434020122
    3.030000000    5.316274771    5.316848564    5.427987895
    3.040000000    5.310513888    5.311084318    5.421960307
    3.050000000    5.304757459    5.305324554    5.415937400
    3.060000000    5.299005519    5.299569309    5.409919215
    3.070000000    5.293258106    5.293818618    5.403905791
    3.080000000    5.287515255    5.288072518    5.397897168
    3.090000000    5.281777001    5.282331044    5.391893387
    3.100000000    5.276043380    5.276594229    5.385894484
    3.110000000    5.270314425    5.270862108    5.379900500
    3.120000000    5.264590170    5.265134715    5.373911471
    3.130000000    5.258870650    5.259412082    5.367927435
    3.140000000    5.253155897    5.253694244    5.361948429
    3.150000000    5.247445944    5.247981231    5.355974490
    3.160000000    5.241740823    5.242273076    5.350005652
    3.170000000    5.236040566    5.236569811    5.344041952
    3.180000000    5.230345204    5.230871467    5.338083424
    3.190000000    5.224654769    5.225178074    5.332130103
    3.200000000    5.218969291    5.219489663    5.326182024
    3.210000000    5.213288800    5.213806264    5.320239219
    3.220000000    5.207613326    5.208127906    5.314301723
    3.230000000    5.201942898    5.202454619    5.308369567
    3.240000000    5.196277546    5.196786431    5.302442785
    3.250000000    5.190617299    5.191123370    5.296521408
    3.260000000    5.184962183    5.185465465    5.290605468
    3.270000000    5.179312228    5.179812744    5.284694995
    3.280000000    5.173667461    5.174165233    5.278790022
    3.290000000    5.168027909    5.168522960    5.272890577
    3.300000000    5.162393598    5.162885950    5.266996691
    3.310000000    5.156764556    5.157254231    5.261108393
    3.320000000    5.151140808    5.151627829    5.255225713
    3.330000000    5.145522380    5.146006768    5.249348679
    3.340000000    5.139909298    5.140391073    5.243477319
    3.350000000    5.134301586    5.134780771    5.237611662
    3.360000000    5.128699269    5.129175884    5.231751735
    3.370000000    5.123102372    5.123576438    5.225897566
    3.380000000    5.117510918    5.117982456    5.220049180
    3.390000000    5.111924932    5.112393961    5.214206605
    3.400000000    5.106344436    5.106810978    5.208369867
    3.410000000    5.100769454    5.101233528    5.202538992
    3.420000000    5.095200009    5.095661634    5.196714004
    3.430000000    5.089636122    5.090095318    5.190894930
    3.440000000    5.084077817    5.084534603    5.185081793
    3.450000000    5.078525114    5.078979510    5.179274619
    3.460000000    5.072978036    5.073430060    5.173473430
    3.470000000    5.067436603    5.067886274    5.167678252
    3.480000000    5.061900837    5.062348173    5.161889107
    3.490000000    5.056370757    5.056815778    5.156106018
    3.500000000    5.050846385    5.051289108    5.150329008
    3.510000000    5.045327741    5.045768183    5.144558099
    3.520000000    5.039814843    5.040253024    5.138793314
    3.530000000    5.034307712    5.034743648    5.133034674
    3.540000000    5.028806367    5.029240076    5.127282201
    3.550000000    5.023310827    5.023742325    5.121535916
    3.560000000    5.017821110    5.018250415    5.115795839
    3.570000000    5.012337234    5.012764364    5.110061991
    3.580000000    5.006859218    5.007284188    5.104334393
    3.590000000    5.001387079    5.001809907    5.098613064
    3.600000000    4.995920836    4.996341538    5.092898025
    3.610000000    4.990460505    4.990879096    5.087189293
    3.620000000    4.985006103    4.985422601    5.081486889
    3.630000000    4.979557648    4.979972067    5.075790831
