# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.300000000    2.607741369    2.752459585    3.195170411
    3.310000000    2.626168540    2.806645407    3.102049852
    3.320000000    2.660318676    2.858367145    2.957165230
    3.330000000    2.705719578    2.884970666    2.806556935
    3.340000000    2.758567581    2.872462512    2.685696081
    3.350000000    2.821739165    2.825423717    2.615816624
    3.360000000    2.897687869    2.759248713    2.606141570
    3.370000000    2.979532829    2.688066922    2.654534026
    3.380000000    3.050355558    2.617848805    2.747573590
    3.390000000    3.090877165    2.546349116    2.862015051
    3.400000000    3.090529662    2.469295988    2.969404275
    3.410000000    3.052872914    2.387247148    3.044465855
    3.420000000    2.989888755    2.306664091    3.074993431
    3.430000000    2.912485373    2.236150943    3.065807767
    3.440000000    2.828058924    2.183220157    3.029397048
    3.450000000    2.743272408    2.153398976    2.972501947
    3.460000000    2.664571607    2.150222152    2.896873231
    3.470000000    2.596866651    2.175527207    2.811315154
    3.480000000    2.542310669    2.229098590    2.735707924
    3.490000000    2.502077934    2.308352325    2.691723859
    3.500000000    2.481022327    2.409034520    2.692847409
    3.510000000    2.486897603    2.525488122    2.740685366
    3.520000000    2.524055587    2.652200856    2.825381640
    3.530000000    2.590181039    2.786833703    2.930855052
    3.540000000    2.676915135    2.927762791    3.041250997
    3.550000000    2.769475893    3.066008925    3.140160034
    3.560000000    2.847249981    3.184912507    3.209579569
    3.570000000    2.893423355    3.273738189    3.239706961
    3.580000000    2.908309105    3.338733155    3.237837861
    3.590000000    2.906933055    3.393385045    3.223347344
    3.600000000    2.902312372    3.439279587    3.217485603
    3.610000000    2.899058983    3.465204673    3.235657258
    3.620000000    2.900988248    3.463667935    3.279445421
    3.630000000    2.913543330    3.439295222    3.332975714
    3.640000000    2.936780278    3.402251829    3.369317545
    3.650000000    2.960800246    3.359301532    3.364563800
    3.660000000    2.969384587    3.309034414    3.312094918
    3.670000000    2.948294822    3.241665321    3.227203468
    3.680000000    2.894201190    3.146846852    3.136228676
    3.690000000    2.820538264    3.027233927    3.061285954
    3.700000000    2.752042347    2.901812054    3.017055926
    3.710000000    2.709375110    2.792853880    3.013307428
    3.720000000    2.699470327    2.713336124    3.051962621
    3.730000000    2.718144300    2.666600564    3.124433938
    3.740000000    2.756316505    2.650326647    3.213103948
    3.750000000    2.803340362    2.657214471    3.292231471
    3.760000000    2.850655561    2.676483037    3.332843122
    3.770000000    2.896331084    2.699127116    3.317943849
    3.780000000    2.944100547    2.721448238    3.256469720
    3.790000000    2.995866994    2.742581607    3.181250407
    3.800000000    3.045496315    2.759822973    3.130716840
    3.810000000    3.080640325    2.768348805    3.128331386
    3.820000000    3.090541713    2.765740457    3.174648250
    3.830000000    3.072089131    2.754388637    3.251866273
    3.840000000    3.030566335    2.738121789    3.332446365
    3.850000000    2.978101595    2.720017309    3.391098765
    3.860000000    2.931988228    2.705557919    3.418320853
    3.870000000    2.910037893    2.703393532    3.418416091
    3.880000000    2.922045600    2.720181595    3.393589262
    3.890000000    2.963734559    2.756501911    3.341974662
    3.900000000    3.018477087    2.808155136    3.270274323
    3.910000000    3.066691365    2.870108844    3.196710469
    3.920000000    3.096307541    2.937923679    3.139391475
    3.930000000    3.103677961    3.003550141    3.102725399
    3.940000000    3.086979745    3.051531831    3.074167398
    3.950000000    3.044427550    3.065601913    3.035330202
    3.960000000    2.979007968    3.041722035    2.976273395
    3.970000000    2.900940742    2.992222404    2.900028537
    3.980000000    2.823894448    2.936353108    2.819901719
    3.990000000    2.759211997    2.889092906    2.753757995
    4.000000000    2.712995579    2.857963201    2.715572199
    4.010000000    2.686942879    2.845765696    2.710039113
    4.020000000    2.680535989    2.853633415    2.734820230
    4.030000000    2.691852718    2.880203212    2.787461323
    4.040000000    2.717079438    2.918422936    2.868735582
    4.050000000    2.750418547    2.956359981    2.976897292
    4.060000000    2.786417758    2.983385246    3.101420764
    4.070000000    2.824457080    2.995536807    3.229536275
    4.080000000    2.872084230    2.997045809    3.359539042
    4.090000000    2.942707298    3.000438367    3.500525065
    4.100000000    3.046083368    3.022088395    3.656198969
    4.110000000    3.177790715    3.070785041    3.812558950
    4.120000000    3.316474605    3.138611164    3.941060759
    4.130000000    3.431795791    3.204351295    4.013734697
    4.140000000    3.499470302    3.248414203    4.022379611
    4.150000000    3.513450987    3.265930859    3.982098936
    4.160000000    3.485326793    3.265021470    3.911817633
    4.170000000    3.433793354    3.256073349    3.819621861
    4.180000000    3.374475104    3.245618041    3.709434710
    4.190000000    3.315124080    3.235201757    3.592703125
    4.200000000    3.255628011    3.220381869    3.488268504
    4.210000000    3.191659993    3.191902586    3.411813201
    4.220000000    3.121136922    3.142930901    3.369169461
    4.230000000    3.049045022    3.078249702    3.358782322
    4.240000000    2.987882588    3.016700755    3.374617072
    4.250000000    2.953965347    2.983907329    3.407002144
    4.260000000    2.958700359    3.000537307    3.446259575
    4.270000000    3.000057038    3.073974117    3.487453147
    4.280000000    3.063366966    3.197122447    3.529630541
    4.290000000    3.131455085    3.352550490    3.568699448
    4.300000000    3.193994044    3.517613016    3.592252066
    4.310000000    3.248359955    3.668826823    3.585355744
    4.320000000    3.294910350    3.787304154    3.544934345
    4.330000000    3.331509244    3.861470831    3.487639494
    4.340000000    3.349331970    3.882482719    3.439918588
    4.350000000    3.336804748    3.843543204    3.419783157
    4.360000000    3.291696262    3.748977098    3.427395527
    4.370000000    3.225310566    3.617062669    3.448682672
    4.380000000    3.153779773    3.471130181    3.465566506
    4.390000000    3.090607669    3.331827146    3.466457499
    4.400000000    3.045230971    3.213795098    3.451953650
    4.410000000    3.021353723    3.121648265    3.431607990
    4.420000000    3.016995293    3.050125867    3.415047683
    4.430000000    3.030341647    2.993360320    3.405274893
    4.440000000    3.066316024    2.954511714    3.400922808
    4.450000000    3.135663600    2.944472649    3.406823238
    4.460000000    3.245988358    2.971501013    3.437438403
    4.470000000    3.392770435    3.032335020    3.504069740
    4.480000000    3.557562873    3.111437189    3.601152038
    4.490000000    3.714372038    3.187483159    3.707031012
    4.500000000    3.840396350    3.241602259    3.794679123
    4.510000000    3.922754945    3.262931973    3.840700168
    4.520000000    3.956895080    3.250620713    3.831309971
    4.530000000    3.943871371    3.212162384    3.767871116
    4.540000000    3.889594671    3.158045958    3.666974004
    4.550000000    3.801488182    3.096778449    3.551629588
    4.560000000    3.687004080    3.035681704    3.441042844
    4.570000000    3.557265782    2.983929167    3.347156739
    4.580000000    3.427610903    2.950635953    3.278179611
    4.590000000    3.311780181    2.940333581    3.241912251
    4.600000000    3.217027467    2.952797612    3.244136554
    4.610000000    3.145575766    2.987829532    3.285778695
    4.620000000    3.099894212    3.049764525    3.361277238
    4.630000000    3.085780897    3.147085911    3.459886736
    4.640000000    3.110079586    3.286731419    3.572515249
    4.650000000    3.175684948    3.467462397    3.698148375
    4.660000000    3.278857052    3.678413068    3.840170797
    4.670000000    3.411320726    3.904534954    3.996684899
    4.680000000    3.562885735    4.130714213    4.155825033
    4.690000000    3.719952765    4.338218285    4.298402369
    4.700000000    3.866125844    4.504211566    4.405155762
    4.710000000    3.988133333    4.611454345    4.463145218
    4.720000000    4.078314137    4.655774737    4.468815703
    4.730000000    4.133252186    4.644592494    4.431027483
    4.740000000    4.155727876    4.594056266    4.371833697
    4.750000000    4.155938604    4.525400375    4.319003088
    4.760000000    4.145742058    4.456662764    4.292000538
    4.770000000    4.130917319    4.394066418    4.289965769
    4.780000000    4.109133000    4.330891258    4.290683116
    4.790000000    4.074769759    4.256379341    4.265705122
    4.800000000    4.025707406    4.167636416    4.202133235
    4.810000000    3.966998623    4.074082313    4.112219493
    4.820000000    3.910772837    3.991280436    4.026239076
    4.830000000    3.873685030    3.931980457    3.976460560
    4.840000000    3.871722469    3.902864923    3.980679011
    4.850000000    3.913248125    3.905983186    4.034153330
    4.860000000    3.993498279    3.937750631    4.112299221
    4.870000000    4.094295045    3.985019683    4.184117058
    4.880000000    4.189644451    4.026603057    4.232300000
    4.890000000    4.254337705    4.043213465    4.261352330
    4.900000000    4.274204040    4.028946825    4.284738407
    4.910000000    4.254037481    3.995366324    4.308762486
    4.920000000    4.215034550    3.964316313    4.329766644
    4.930000000    4.182867722    3.955913874    4.344215623
    4.940000000    4.177338363    3.981033360    4.358663295
    4.950000000    4.208657545    4.040427679    4.384592559
    4.960000000    4.277483480    4.128301816    4.423745351
    4.970000000    4.376731349    4.237532644    4.465577899
    4.980000000    4.495303668    4.363355374    4.497693306
    4.990000000    4.622955225    4.504075228    4.512321946
    5.000000000    4.753929848    4.659456203    4.506601525
    5.010000000    4.887855836    4.828457836    4.484161012
    5.020000000    5.027239351    5.006712985    4.455686042
    5.030000000    5.170895944    5.183288422    4.432883284
    5.040000000    5.307317415    5.339777113    4.421259165
    5.050000000    5.415331948    5.455383996    4.420033058
    5.060000000    5.476053517    5.517913023    4.425965833
    5.070000000    5.487302767    5.531826872    4.433464542
    5.080000000    5.466412554    5.514466432    4.432189970
    5.090000000    5.441401601    5.486876750    4.410441383
    5.100000000    5.438540301    5.466847566    4.364394356
    5.110000000    5.472007161    5.462328841    4.301943088
    5.120000000    5.542714038    5.471496288    4.238285752
    5.130000000    5.645394306    5.494654398    4.190781840
    5.140000000    5.771498169    5.541207162    4.175341001
    5.150000000    5.907687409    5.620089493    4.203121484
    5.160000000    6.041122916    5.728755367    4.279484614
    5.170000000    6.166208659    5.853640804    4.403654129
    5.180000000    6.279617310    5.976577756    4.564940776
    5.190000000    6.370568577    6.081114131    4.740326625
    5.200000000    6.423516346    6.159814824    4.903892316
    5.210000000    6.433827955    6.220187137    5.044684779
    5.220000000    6.416300752    6.281261199    5.174130926
    5.230000000    6.392646453    6.359212788    5.316650639
    5.240000000    6.374076055    6.453218644    5.495472179
    5.250000000    6.359325809    6.544471219    5.722061526
    5.260000000    6.344279737    6.609102091    5.988869390
    5.270000000    6.330405269    6.635541203    6.266383242
    5.280000000    6.326413534    6.634189979    6.512204389
    5.290000000    6.343705152    6.632305374    6.695682945
    5.300000000    6.390832972    6.659152874    6.818117640
    5.310000000    6.471453770    6.733266531    6.902818576
    5.320000000    6.583746646    6.857528100    6.966184278
    5.330000000    6.719403772    7.020735597    7.004778081
    5.340000000    6.864111884    7.202237304    7.007303029
    5.350000000    7.002656640    7.379033155    6.972388612
    5.360000000    7.130836994    7.539188944    6.915119896
    5.370000000    7.261746539    7.691040966    6.857627746
    5.380000000    7.414567637    7.852773131    6.813725214
    5.390000000    7.598804244    8.032260766    6.784978492
    5.400000000    7.807767821    8.216732839    6.770961142
    5.410000000    8.022672053    8.379813806    6.781211592
    5.420000000    8.224615577    8.498692169    6.836785740
    5.430000000    8.405916332    8.567596354    6.959781253
    5.440000000    8.570274995    8.598371592    7.163552651
    5.450000000    8.721997687    8.609224296    7.449886791
    5.460000000    8.857822284    8.614417765    7.807062297
    5.470000000    8.969989608    8.623369913    8.211112944
    5.480000000    9.053431141    8.643092594    8.634960246
    5.490000000    9.108284846    8.677024712    9.056917051
    5.500000000    9.138102090    8.723323124    9.463806853
    5.510000000    9.149527114    8.778024464    9.854332841
    5.520000000    9.154411352    8.839840180   10.235065643
    5.530000000    9.168838636    8.909026443   10.603618030
    5.540000000    9.205033701    8.979574042   10.938209616
    5.550000000    9.259673991    9.033675508   11.208420868
    5.560000000    9.310254342    9.047524526   11.396346399
    5.570000000    9.327863287    9.005386721   11.508500640
    5.580000000    9.297877455    8.911074689   11.572032569
    5.590000000    9.227123063    8.787166966   11.620971061
    5.600000000    9.132337112    8.662477656   11.681178616
