 &plot nbnd=  35, nks=    71 /
   18.261   18.990   18.990   19.768   20.744   20.744   23.712   24.739   24.739   26.984
   26.984   27.020   27.131   30.519   32.986
            0.000000  0.000000  0.030667
   -6.468   -5.675   -4.201   -4.188   -4.188   -4.134   -4.134   -3.961   -3.961   -3.873
   -3.873   -2.654    2.432    8.260    8.260    9.103    9.240    9.240   11.052   13.331
   18.243   18.993   18.993   19.702   20.721   20.721   23.738   24.774   24.774   27.027
   27.027   27.115   27.120   30.516   32.889
            0.000000  0.000000  0.061333
   -6.447   -5.682   -4.195   -4.188   -4.188   -4.136   -4.136   -3.959   -3.959   -3.875
   -3.875   -2.729    2.564    8.277    8.277    8.846    9.221    9.221   11.276   13.346
   18.190   19.001   19.001   19.517   20.653   20.653   23.809   24.872   24.872   27.063
   27.149   27.149   27.412   30.518   32.618
            0.000000  0.000000  0.092000
   -6.414   -5.693   -4.187   -4.187   -4.183   -4.138   -4.138   -3.955   -3.955   -3.876
   -3.876   -2.842    2.772    8.305    8.305    8.502    9.190    9.190   11.564   13.370
   18.106   19.018   19.018   19.248   20.549   20.549   23.915   25.032   25.032   26.968
   27.339   27.339   27.869   30.548   32.235
            0.000000  0.000000  0.122667
   -6.368   -5.710   -4.187   -4.187   -4.166   -4.142   -4.142   -3.951   -3.951   -3.879
   -3.879   -2.982    3.046    8.112    8.344    8.344    9.147    9.147   11.875   13.399
   17.999   18.936   19.043   19.043   20.416   20.416   24.049   25.251   25.251   26.823
   27.577   27.577   28.457   30.632   31.805
            0.000000  0.000000  0.153333
   -6.313   -5.732   -4.185   -4.185   -4.146   -4.146   -4.141   -3.945   -3.945   -3.882
   -3.882   -3.138    3.372    7.694    8.393    8.393    9.095    9.095   12.185   13.430
   17.879   18.613   19.081   19.081   20.265   20.265   24.207   25.523   25.523   26.631
   27.829   27.829   29.141   30.782   31.387
            0.000000  0.000000  0.184000
   -6.249   -5.763   -4.183   -4.183   -4.151   -4.151   -4.107   -3.938   -3.938   -3.886
