# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.820000000    6.031374173    6.031378038    6.174183568
    1.830000000    6.025545935    6.025549750    6.168116788
    1.840000000    6.019711939    6.019715705    6.162043515
    1.850000000    6.013872345    6.013876062    6.155963917
    1.860000000    6.008027309    6.008030977    6.149878163
    1.870000000    6.002176987    6.002180608    6.143786419
    1.880000000    5.996321533    5.996325108    6.137688849
    1.890000000    5.990461100    5.990464628    6.131585617
    1.900000000    5.984595837    5.984599319    6.125476883
    1.910000000    5.978725893    5.978729330    6.119362806
    1.920000000    5.972851416    5.972854808    6.113243544
    1.930000000    5.966972549    5.966975898    6.107119253
    1.940000000    5.961089437    5.961092742    6.100990085
    1.950000000    5.955202222    5.955205484    6.094856194
    1.960000000    5.949311043    5.949314262    6.088717730
    1.970000000    5.943416039    5.943419217    6.082574842
    1.980000000    5.937517347    5.937520483    6.076427677
    1.990000000    5.931615102    5.931618198    6.070276380
    2.000000000    5.925709439    5.925712494    6.064121096
    2.010000000    5.919800489    5.919803504    6.057961967
    2.020000000    5.913888382    5.913891358    6.051799133
    2.030000000    5.907973248    5.907976186    6.045632734
    2.040000000    5.902055215    5.902058114    6.039462907
    2.050000000    5.896134408    5.896137269    6.033289789
    2.060000000    5.890210952    5.890213775    6.027113513
    2.070000000    5.884284970    5.884287756    6.020934213
    2.080000000    5.878356583    5.878359333    6.014752020
    2.090000000    5.872425912    5.872428626    6.008567064
    2.100000000    5.866493076    5.866495754    6.002379474
    2.110000000    5.860558192    5.860560835    5.996189377
    2.120000000    5.854621375    5.854623983    5.989996898
    2.130000000    5.848682741    5.848685315    5.983802161
    2.140000000    5.842742402    5.842744942    5.977605289
    2.150000000    5.836800471    5.836802977    5.971406404
    2.160000000    5.830857057    5.830859530    5.965205625
    2.170000000    5.824912271    5.824914711    5.959003072
    2.180000000    5.818966220    5.818968627    5.952798860
    2.190000000    5.813019010    5.813021386    5.946593107
    2.200000000    5.807070747    5.807073091    5.940385926
    2.210000000    5.801121535    5.801123848    5.934177431
    2.220000000    5.795171477    5.795173759    5.927967734
    2.230000000    5.789220675    5.789222925    5.921756946
    2.240000000    5.783269228    5.783271448    5.915545175
    2.250000000    5.777317235    5.777319426    5.909332530
    2.260000000    5.771364796    5.771366957    5.903119118
    2.270000000    5.765412006    5.765414138    5.896905044
    2.280000000    5.759458962    5.759461065    5.890690413
    2.290000000    5.753505757    5.753507831    5.884475327
    2.300000000    5.747552485    5.747554531    5.878259890
    2.310000000    5.741599239    5.741601257    5.872044201
    2.320000000    5.735646109    5.735648099    5.865828361
    2.330000000    5.729693185    5.729695148    5.859612467
    2.340000000    5.723740556    5.723742492    5.853396617
    2.350000000    5.717788311    5.717790220    5.847180908
    2.360000000    5.711836535    5.711838418    5.840965434
    2.370000000    5.705885315    5.705887171    5.834750289
    2.380000000    5.699934735    5.699936566    5.828535566
    2.390000000    5.693984879    5.693986684    5.822321358
    2.400000000    5.688035829    5.688037609    5.816107754
    2.410000000    5.682087668    5.682089423    5.809894844
    2.420000000    5.676140476    5.676142206    5.803682717
    2.430000000    5.670194332    5.670196037    5.797471461
    2.440000000    5.664249315    5.664250996    5.791261162
    2.450000000    5.658305503    5.658307160    5.785051905
    2.460000000    5.652362973    5.652364607    5.778843775
    2.470000000    5.646421801    5.646423411    5.772636855
    2.480000000    5.640482062    5.640483648    5.766431229
    2.490000000    5.634543829    5.634545392    5.760226978
    2.500000000    5.628607175    5.628608716    5.754024181
    2.510000000    5.622672174    5.622673693    5.747822920
    2.520000000    5.616738897    5.616740393    5.741623272
    2.530000000    5.610807413    5.610808887    5.735425315
    2.540000000    5.604877793    5.604879245    5.729229127
    2.550000000    5.598950105    5.598951536    5.723034783
    2.560000000    5.593024418    5.593025827    5.716842358
    2.570000000    5.587100798    5.587102186    5.710651927
    2.580000000    5.581179311    5.581180678    5.704463562
    2.590000000    5.575260025    5.575261371    5.698277337
    2.600000000    5.569343001    5.569344327    5.692093322
    2.610000000    5.563428306    5.563429612    5.685911589
    2.620000000    5.557516002    5.557517287    5.679732207
    2.630000000    5.551606151    5.551607416    5.673555245
    2.640000000    5.545698815    5.545700061    5.667380772
    2.650000000    5.539794055    5.539795281    5.661208855
    2.660000000    5.533891931    5.533893137    5.655039561
    2.670000000    5.527992501    5.527993689    5.648872955
    2.680000000    5.522095826    5.522096994    5.642709102
    2.690000000    5.516201962    5.516203112    5.636548068
    2.700000000    5.510310967    5.510312098    5.630389914
    2.710000000    5.504422897    5.504424010    5.624234704
    2.720000000    5.498537809    5.498538903    5.618082501
    2.730000000    5.492655757    5.492656833    5.611933364
    2.740000000    5.486776795    5.486777854    5.605787355
    2.750000000    5.480900978    5.480902019    5.599644533
    2.760000000    5.475028359    5.475029382    5.593504957
    2.770000000    5.469158989    5.469159995    5.587368687
    2.780000000    5.463292921    5.463293910    5.581235778
    2.790000000    5.457430206    5.457431178    5.575106289
    2.800000000    5.451570895    5.451571849    5.568980276
    2.810000000    5.445715036    5.445715974    5.562857794
    2.820000000    5.439862681    5.439863602    5.556738897
    2.830000000    5.434013876    5.434014781    5.550623641
    2.840000000    5.428168671    5.428169559    5.544512079
    2.850000000    5.422327112    5.422327985    5.538404263
    2.860000000    5.416489247    5.416490104    5.532300247
    2.870000000    5.410655122    5.410655963    5.526200081
    2.880000000    5.404824783    5.404825608    5.520103817
    2.890000000    5.398998274    5.398999084    5.514011504
    2.900000000    5.393175641    5.393176435    5.507923194
    2.910000000    5.387356927    5.387357705    5.501838935
    2.920000000    5.381542175    5.381542939    5.495758775
    2.930000000    5.375731430    5.375732178    5.489682763
    2.940000000    5.369924732    5.369925466    5.483610946
    2.950000000    5.364122125    5.364122844    5.477543370
    2.960000000    5.358323649    5.358324353    5.471480082
    2.970000000    5.352529344    5.352530034    5.465421128
    2.980000000    5.346739253    5.346739928    5.459366553
    2.990000000    5.340953413    5.340954075    5.453316401
    3.000000000    5.335171865    5.335172512    5.447270716
    3.010000000    5.329394647    5.329395281    5.441229542
    3.020000000    5.323621798    5.323622418    5.435192921
    3.030000000    5.317853355    5.317853961    5.429160896
    3.040000000    5.312089356    5.312089948    5.423133509
    3.050000000    5.306329837    5.306330416    5.417110800
    3.060000000    5.300574835    5.300575401    5.411092812
    3.070000000    5.294824386    5.294824939    5.405079584
    3.080000000    5.289078526    5.289079065    5.399071155
    3.090000000    5.283337288    5.283337815    5.393067566
    3.100000000    5.277600709    5.277601223    5.387068854
    3.110000000    5.271868822    5.271869323    5.381075059
    3.120000000    5.266141660    5.266142148    5.375086218
    3.130000000    5.260419258    5.260419733    5.369102368
    3.140000000    5.254701647    5.254702110    5.363123546
    3.150000000    5.248988860    5.248989311    5.357149789
    3.160000000    5.243280930    5.243281368    5.351181132
    3.170000000    5.237577887    5.237578313    5.345217611
    3.180000000    5.231879763    5.231880177    5.339259261
    3.190000000    5.226186588    5.226186991    5.333306117
    3.200000000    5.220498394    5.220498785    5.327358212
    3.210000000    5.214815210    5.214815589    5.321415580
    3.220000000    5.209137065    5.209137432    5.315478255
    3.230000000    5.203463988    5.203464344    5.309546270
    3.240000000    5.197796009    5.197796354    5.303619655
    3.250000000    5.192133156    5.192133490    5.297698445
    3.260000000    5.186475457    5.186475779    5.291782670
    3.270000000    5.180822939    5.180823250    5.285872361
    3.280000000    5.175175631    5.175175930    5.279967549
    3.290000000    5.169533557    5.169533846    5.274068264
    3.300000000    5.163896746    5.163897025    5.268174537
    3.310000000    5.158265224    5.158265492    5.262286396
    3.320000000    5.152639016    5.152639273    5.256403871
    3.330000000    5.147018148    5.147018394    5.250526991
    3.340000000    5.141402645    5.141402881    5.244655784
    3.350000000    5.135792532    5.135792757    5.238790278
    3.360000000    5.130187833    5.130188048    5.232930500
    3.370000000    5.124588573    5.124588777    5.227076478
    3.380000000    5.118994775    5.118994969    5.221228238
    3.390000000    5.113406463    5.113406647    5.215385808
    3.400000000    5.107823660    5.107823834    5.209549213
    3.410000000    5.102246389    5.102246553    5.203718478
    3.420000000    5.096674672    5.096674827    5.197893631
    3.430000000    5.091108532    5.091108677    5.192074694
    3.440000000    5.085547991    5.085548126    5.186261694
    3.450000000    5.079993070    5.079993195    5.180454655
    3.460000000    5.074443790    5.074443906    5.174653600
    3.470000000    5.068900173    5.068900279    5.168858553
    3.480000000    5.063362239    5.063362336    5.163069538
    3.490000000    5.057830009    5.057830097    5.157286578
    3.500000000    5.052303502    5.052303581    5.151509695
    3.510000000    5.046782740    5.046782809    5.145738913
    3.520000000    5.041267740    5.041267801    5.139974252
    3.530000000    5.035758523    5.035758575    5.134215734
    3.540000000    5.030255108    5.030255150    5.128463382
    3.550000000    5.024757513    5.024757546    5.122717216
    3.560000000    5.019265756    5.019265781    5.116977258
    3.570000000    5.013779856    5.013779872    5.111243526
    3.580000000    5.008299831    5.008299839    5.105516043
    3.590000000    5.002825699    5.002825698    5.099794828
    3.600000000    4.997357476    4.997357466    5.094079900
    3.610000000    4.991895180    4.991895162    5.088371278
    3.620000000    4.986438828    4.986438802    5.082668983
    3.630000000    4.980988437    4.980988402    5.076973032
    3.640000000    4.975544022    4.975543979    5.071283444
    3.650000000    4.970105601    4.970105549    5.065600238
    3.660000000    4.964673188    4.964673128    5.059923430
    3.670000000    4.959246799    4.959246732    5.054253040
    3.680000000    4.953826450    4.953826375    5.048589084
    3.690000000    4.948412157    4.948412073    5.042931579
    3.700000000    4.943003933    4.943003842    5.037280542
    3.710000000    4.937601794    4.937601694    5.031635991
    3.720000000    4.932205754    4.932205646    5.025997940
    3.730000000    4.926815827    4.926815712    5.020366406
    3.740000000    4.921432027    4.921431904    5.014741406
    3.750000000    4.916054368    4.916054238    5.009122954
    3.760000000    4.910682864    4.910682726    5.003511066
    3.770000000    4.905317528    4.905317382    4.997905757
    3.780000000    4.899958372    4.899958220    4.992307041
    3.790000000    4.894605411    4.894605251    4.986714934
    3.800000000    4.889258656    4.889258489    4.981129449
    3.810000000    4.883918120    4.883917945    4.975550601
    3.820000000    4.878583815    4.878583634    4.969978404
    3.830000000    4.873255754    4.873255565    4.964412871
    3.840000000    4.867933948    4.867933752    4.958854015
    3.850000000    4.862618408    4.862618205    4.953301850
    3.860000000    4.857309147    4.857308937    4.947756389
    3.870000000    4.852006175    4.852005959    4.942217643
    3.880000000    4.846709504    4.846709280    4.936685627
    3.890000000    4.841419144    4.841418914    4.931160351
    3.900000000    4.836135107    4.836134869    4.925641829
    3.910000000    4.830857401    4.830857157    4.920130071
    3.920000000    4.825586039    4.825585788    4.914625090
    3.930000000    4.820321029    4.820320772    4.909126897
    3.940000000    4.815062382    4.815062118    4.903635503
    3.950000000    4.809810107    4.809809837    4.898150918
    3.960000000    4.804564215    4.804563938    4.892673155
    3.970000000    4.799324714    4.799324430    4.887202223
    3.980000000    4.794091613    4.794091323    4.881738132
    3.990000000    4.788864921    4.788864625    4.876280893
    4.000000000    4.783644648    4.783644346    4.870830516
    4.010000000    4.778430802    4.778430493    4.865387010
