# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.070000000    2.806780583    1.839393465    1.858196494
    2.080000000    2.903003735    2.011341821    1.972550271
    2.090000000    2.926822843    2.187862079    2.147563856
    2.100000000    2.895161167    2.361722812    2.366363044
    2.110000000    2.845892451    2.513508243    2.584087989
    2.120000000    2.801169726    2.602054710    2.731970112
    2.130000000    2.755216796    2.585817563    2.750050828
    2.140000000    2.685317100    2.458642059    2.628283104
    2.150000000    2.566245375    2.253286359    2.406568500
    2.160000000    2.387436564    2.014272076    2.139285682
    2.170000000    2.166834763    1.778379748    1.870677632
    2.180000000    1.941085300    1.569769510    1.629114219
    2.190000000    1.742290870    1.400023726    1.427774993
    2.200000000    1.587098284    1.271211605    1.268596555
    2.210000000    1.479973477    1.180509227    1.147665301
    2.220000000    1.419913797    1.123837844    1.059343141
    2.230000000    1.404948573    1.097761149    0.998407994
    2.240000000    1.433918386    1.100100124    0.960846961
    2.250000000    1.506082372    1.129727817    0.944018336
    2.260000000    1.618446138    1.185614530    0.946599880
    2.270000000    1.760317548    1.264987793    0.968500182
    2.280000000    1.906746447    1.361144063    1.010765245
    2.290000000    2.019122217    1.463602842    1.075396756
    2.300000000    2.063934996    1.564105524    1.164836317
    2.310000000    2.039759007    1.664810131    1.280618993
    2.320000000    1.979256152    1.777155624    1.420534341
    2.330000000    1.922481514    1.910211706    1.574461869
    2.340000000    1.894753825    2.061880060    1.722517352
    2.350000000    1.905343556    2.223078589    1.843102092
    2.360000000    1.956557577    2.390614356    1.930698391
    2.370000000    2.048080464    2.570019702    2.004373481
    2.380000000    2.170646426    2.758469004    2.094985918
    2.390000000    2.296580548    2.926336906    2.228567868
    2.400000000    2.381424534    3.022656431    2.421967006
    2.410000000    2.386435527    3.008883376    2.684364844
    2.420000000    2.308845819    2.893650150    3.011536132
    2.430000000    2.185246666    2.730125545    3.370074435
    2.440000000    2.063138464    2.579557503    3.684794407
    2.450000000    1.975971250    2.483121200    3.857992524
    2.460000000    1.939959748    2.459426508    3.833317668
    2.470000000    1.960988754    2.512092490    3.646061757
    2.480000000    2.038589692    2.632325268    3.392188190
    2.490000000    2.164905212    2.796055715    3.157107670
    2.500000000    2.322776135    2.965796422    2.978902831
    2.510000000    2.486746161    3.105259846    2.852970888
    2.520000000    2.626785010    3.194319591    2.755911458
    2.530000000    2.715936929    3.226298738    2.673321029
    2.540000000    2.746293228    3.202919927    2.613123327
    2.550000000    2.739445827    3.142197659    2.595311050
    2.560000000    2.730034635    3.074837864    2.632565481
    2.570000000    2.735362481    3.018486744    2.716900625
    2.580000000    2.742328123    2.960187531    2.816519702
    2.590000000    2.724562395    2.871661780    2.889062865
    2.600000000    2.674702588    2.744359231    2.912519371
    2.610000000    2.615167499    2.603096915    2.905613057
    2.620000000    2.574639795    2.483934284    2.909262527
    2.630000000    2.560023622    2.407838149    2.949398651
    2.640000000    2.549422763    2.373500505    3.014267412
    2.650000000    2.509482728    2.366520649    3.056063286
    2.660000000    2.424615833    2.375184277    3.020739839
    2.670000000    2.310044486    2.399558549    2.892381696
    2.680000000    2.195649912    2.443397465    2.705673031
    2.690000000    2.101735733    2.495675523    2.511977392
    2.700000000    2.029790613    2.522443326    2.344717396
    2.710000000    1.971490369    2.485238574    2.214845342
    2.720000000    1.924776022    2.375150748    2.124962398
    2.730000000    1.900340801    2.223106502    2.080491290
    2.740000000    1.914163850    2.074404900    2.089642732
